adj_density,adj_ttr,adv_density,adv_ttr,adversative_connectives,adversative_connectives_incidence,agentless_passive_incidence,all_connectives,all_connectives_incidence,argument_overlap_adjacent,argument_overlap_all,causal_connectives,causal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,content_ttr,flesch,gerund_incidence,honore,hypernymy_index,hypernymy_nouns_index,hypernymy_verbs_index,infinitive_incidence,left_embeddedness,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,lemma_nttr,lemma_ttr,lemma_vttr,lemmas_length_mean,lemmas_length_std,lexical_density,logical_connectives,logical_connectives_incidence,maas,mean_depth_per_sentence,mean_distinct_rare,mean_distinct_rare_incidence,mean_np_per_sentence,mean_propositions_per_sentence,mean_rare,mean_rare_incidence,mean_vp_per_sentence,min_wf_per_sentence,mtld,negation_incidence,noun_density,noun_overlap_adjacent,noun_overlap_all,noun_phrase_density_incidence,nttr,num_a1_words,num_a1_words_incidence,num_a2_words,num_a2_words_incidence,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_agentless,num_b1_words,num_b1_words_incidence,num_b2_words,num_b2_words_incidence,num_c1_words,num_c1_words_incidence,num_content_words_not_a1_c1_words,num_content_words_not_a1_c1_words_incidence,num_decendents_noun_phrase,num_dif_rare_words,num_dif_rare_words_incidence,num_different_forms,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_future,num_future_incidence,num_ger,num_impera,num_impera_incidence,num_indic,num_indic_incidence,num_inf,num_lexic_words,num_lexic_words_incidence,num_modifiers_noun_phrase,num_neg,num_noun,num_noun_incidence,num_paragraphs,num_paragraphs_incidence,num_pass,num_pass_incidence,num_pass_mean,num_past,num_past_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_pres,num_pres_incidence,num_proper_noun,num_proper_noun_incidence,num_punct_in_sentence,num_punct_marks_per_sentence,num_rare_adj,num_rare_adj_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_nouns,num_rare_nouns_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_words,num_rare_words_incidence,num_rel_subord,num_rel_subord_incidence,num_sentences,num_sentences_incidence,num_subord,num_subord_incidence,num_syllables_words_mean,num_syllables_words_std,num_third_pers_pron,num_third_pers_pron_incidence,num_total_prop,num_verb,num_verb_incidence,num_words,num_words_more_3_syl,num_words_with_punct,polysemic_index,prop,ratio_proper_nouns_per_nouns,sentences_length_mean,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,sentences_length_std,sentences_per_paragraph_mean,sentences_per_paragraph_std,similarity_adjacent_mean,similarity_adjacent_par_mean,similarity_adjacent_par_std,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,simple_ttr,smog,stem_overlap_adjacent,stem_overlap_all,temporal_connectives,temporal_connectives_incidence,verb_density,verb_phrase_density_incidence,vttr,words_length_mean,words_length_no_stopwords_mean,words_length_no_stopwords_std,words_length_std,level
0.1135,0.7327,0.0393,0.8857,4.0,4.4944,4.4944,75.0,84.2697,0.3902,0.3554,14.0,15.7303,0.0,0.0,0.0176,0.0383,0.0137,0.0365,0.804,46.2595,17.9775,1381.398,5.2483,7.116,2.359,23.5955,6.5714,0.7327,0.8857,0.7744,0.7527,0.5629,0.7265,4.787,2.5316,0.4888,32.0,35.9551,0.0406,5.4762,20.2941,22.8024,7.1429,3.0,15.8621,17.8226,2.7857,3.0229,124.1056,3.3708,0.2045,0.08,0.1897,337.0787,0.7857,275.0,308.9888,50.0,56.1798,101.0,113.4831,35.0,39.3258,4.0,36.0,40.4494,55.0,61.7978,21.0,23.5955,171.0,192.1348,1.7467,69.0,77.5281,459,9.0,10.1124,2.0,2.2472,0.0,0.0,16.0,0.0,0.0,60.0,67.4157,21.0,435.0,488.764,1.2867,3.0,182.0,204.4944,17,19.1011,6.0,6.7416,0.0067,75.0,84.2697,35.0,39.3258,0.4667,67.0,75.2809,4.0,4.4944,88.0,98.8764,3,2.4762,20.0,22.4719,4.0,4.4944,28.0,31.4607,17.0,19.1011,69.0,77.5281,14.0,15.7303,42.0,47.191,53.0,59.5506,1.6438,0.9193,57.0,64.0449,126.0,117.0,131.4607,890.0,43.0,994.0,6.0394,4,0.3259,21.1905,9.7619,6.0546,12.8716,2.4706,1.7861,0.7578,0.7811,0.0896,0.148,0.7319,0.1805,0.5157,8.9095,0.0976,0.0883,25.0,28.0899,0.1315,131.4607,0.812,4.9806,7.0073,2.1981,2.6312,2
0.0655,0.9231,0.0487,0.931,4.0,6.7227,3.3613,42.0,70.5882,0.2963,0.1508,2.0,3.3613,0.0,0.0,0.0186,0.0306,0.007,0.024,0.8771,45.072,25.2101,1134.7063,5.2429,7.2069,2.8191,40.3361,6.9286,0.9231,0.931,0.8475,0.7778,0.5748,0.7579,4.6952,2.5588,0.4706,19.0,31.9328,0.0432,6.0,14.8305,24.9252,6.5357,3.4286,13.5714,22.8091,3.3929,3.3793,136.8738,6.7227,0.1966,0.0769,0.0455,307.563,0.812,131.0,220.1681,32.0,53.7815,39.0,65.5462,29.0,48.7395,2.0,24.0,40.3361,42.0,70.5882,5.0,8.4034,114.0,191.5966,1.377,35.0,58.8235,319,4.0,6.7227,3.0,5.042,0.0,0.0,15.0,0.0,0.0,34.0,57.1429,24.0,280.0,470.5882,1.153,4.0,117.0,196.6387,15,25.2101,4.0,6.7227,0.0067,44.0,73.9496,15.0,25.2101,0.3409,26.0,43.6975,8.0,13.4454,68.0,114.2857,1,2.4286,5.0,8.4034,2.0,3.3613,16.0,26.8908,15.0,25.2101,38.0,63.8655,5.0,8.4034,28.0,47.0588,48.0,80.6723,1.6571,0.9685,22.0,36.9748,96.0,95.0,159.6639,595.0,40.0,663.0,6.2138,3,0.3676,21.25,9.8929,6.7419,12.2318,1.8667,1.147,0.7901,0.8102,0.0741,0.0801,0.7462,0.0881,0.5361,9.9571,0.1111,0.0714,17.0,28.5714,0.1597,159.6639,0.8421,4.9161,6.9097,2.3199,2.715,2
0.0893,0.6957,0.0336,0.8846,11.0,14.2303,7.762,60.0,77.6197,0.5938,0.4545,1.0,1.2937,1.0,1.2937,0.0387,0.0379,0.0335,0.0395,0.6905,49.4286,14.2303,924.8009,5.5533,7.2642,2.1837,19.4049,5.8788,0.6957,0.8846,0.6483,0.5231,0.4373,0.4898,4.5728,2.434,0.5019,39.0,50.4528,0.0619,6.1515,12.5523,16.2384,7.697,3.5455,7.732,10.0026,2.9697,3.7688,96.4654,11.6429,0.2523,0.4091,0.4082,328.5899,0.5795,232.0,300.1294,38.0,49.1591,69.0,89.2626,26.0,33.6352,6.0,33.0,42.6908,50.0,64.6831,9.0,11.6429,158.0,204.3984,1.8898,30.0,38.8098,317,12.0,15.5239,7.0,9.0556,0.0,0.0,11.0,1.0,1.2937,56.0,72.445,15.0,388.0,501.9405,1.2677,9.0,195.0,252.2639,11,14.2303,8.0,10.3493,0.0103,30.0,38.8098,16.0,20.6986,0.5333,34.0,43.9845,40.0,51.7464,29.0,37.5162,2,3.1212,5.0,6.4683,1.0,1.2937,18.0,23.2859,6.0,7.762,30.0,38.8098,14.0,18.1113,33.0,42.6908,53.0,68.564,1.5796,0.9087,19.0,24.5796,117.0,98.0,126.7788,773.0,28.0,876.0,6.0497,2,0.1295,23.4242,8.7273,6.3926,13.3236,3.0,1.7056,0.8153,0.8125,0.0383,0.0754,0.7884,0.0882,0.4101,8.3913,0.5,0.4129,8.0,10.3493,0.1268,126.7788,0.602,4.7957,7.0417,2.1094,2.5587,2
0.0457,0.7931,0.041,0.6923,9.0,14.1956,11.041,60.0,94.6372,0.6207,0.5494,4.0,6.3091,0.0,0.0,0.0405,0.0389,0.0319,0.0406,0.6701,68.626,6.3091,780.1271,4.7064,7.0354,2.2,28.3912,6.9667,0.7931,0.6923,0.6189,0.5614,0.4338,0.4286,4.0792,2.1753,0.4322,32.0,50.4732,0.0723,5.4,10.4651,16.5065,7.2,3.5333,7.2993,11.5131,3.5,3.323,68.7336,9.4637,0.1798,0.3158,0.2632,340.694,0.614,263.0,414.8265,14.0,22.082,29.0,45.7413,26.0,41.0095,7.0,5.0,7.8864,8.0,12.6183,2.0,3.1546,112.0,176.6562,1.25,18.0,28.3912,245,15.0,23.6593,14.0,22.082,0.0,0.0,4.0,0.0,0.0,62.0,97.7918,18.0,274.0,432.1767,0.9861,6.0,114.0,179.8107,11,17.3502,9.0,14.1956,0.0142,71.0,111.9874,52.0,82.0189,0.7324,65.0,102.5237,11.0,17.3502,35.0,55.205,3,2.5,3.0,4.7319,0.0,0.0,9.0,14.1956,8.0,12.6183,20.0,31.5457,14.0,22.082,30.0,47.3186,55.0,86.7508,1.3801,0.712,50.0,78.8644,106.0,105.0,165.6151,634.0,7.0,709.0,7.5519,7,0.2349,21.1333,6.0,3.7947,9.5629,2.7273,1.4827,0.8382,0.8295,0.0376,0.0483,0.8226,0.0511,0.3864,5.8886,0.4138,0.2897,15.0,23.6593,0.1656,165.6151,0.581,4.2536,6.5222,2.2097,2.2303,2
0.0734,0.7846,0.0633,0.6607,7.0,7.9096,4.5198,75.0,84.7458,0.413,0.3506,8.0,9.0395,5.0,5.6497,0.0377,0.0431,0.027,0.0332,0.7082,65.1723,16.9492,942.0143,5.1746,7.1024,2.203,41.8079,3.4894,0.7846,0.6607,0.6618,0.6651,0.4339,0.5368,4.2535,2.4423,0.5266,37.0,41.8079,0.0565,5.4255,18.5535,20.9644,5.9574,3.1277,13.9485,15.761,2.8936,3.2504,77.2052,9.0395,0.2362,0.2368,0.25,316.3842,0.689,323.0,364.9718,39.0,44.0678,65.0,73.4463,56.0,63.2768,4.0,18.0,20.339,22.0,24.8588,9.0,10.1695,148.0,167.2316,1.3286,59.0,66.6667,374,6.0,6.7797,0.0,0.0,0.0,0.0,15.0,4.0,4.5198,52.0,58.7571,37.0,466.0,526.5537,1.0893,8.0,209.0,236.1582,9,10.1695,4.0,4.5198,0.0045,22.0,24.8588,9.0,10.1695,0.4091,54.0,61.0169,53.0,59.887,28.0,31.6384,2,2.2128,8.0,9.0395,2.0,2.2599,33.0,37.2881,22.0,24.8588,65.0,73.4463,15.0,16.9492,47.0,53.1073,78.0,88.1356,1.4486,0.8443,32.0,36.1582,147.0,136.0,153.6723,885.0,34.0,989.0,6.4756,1,0.1181,18.8298,6.766,3.6798,9.3543,5.2222,2.1488,0.7809,0.7647,0.0205,0.0763,0.7675,0.0726,0.4226,7.988,0.3913,0.3469,18.0,20.339,0.1537,153.6723,0.6985,4.4322,6.4717,2.4335,2.5523,2
0.0801,0.8364,0.0495,0.6765,4.0,5.8224,5.8224,50.0,72.7802,0.4857,0.3413,4.0,5.8224,1.0,1.4556,0.033,0.0401,0.02,0.0345,0.6966,54.4698,10.1892,798.5508,5.2362,7.7662,1.906,53.8574,6.0278,0.8364,0.6765,0.6297,0.4551,0.441,0.5508,4.4978,2.5317,0.5284,26.0,37.8457,0.0574,5.7222,11.8644,17.2699,6.0556,3.3889,9.9174,14.4358,3.2778,3.0797,85.602,13.1004,0.2271,0.36,0.3922,317.3217,0.5192,227.0,330.4221,48.0,69.869,55.0,80.0582,34.0,49.4905,4.0,15.0,21.8341,20.0,29.1121,3.0,4.3668,143.0,208.1514,1.4083,28.0,40.7569,304,18.0,26.2009,4.0,5.8224,0.0,0.0,7.0,0.0,0.0,56.0,81.5138,37.0,363.0,528.3843,1.1101,9.0,156.0,227.0742,11,16.0116,5.0,7.278,0.0073,43.0,62.591,21.0,30.5677,0.4884,42.0,61.1354,29.0,42.2125,19.0,27.6565,1,2.1111,8.0,11.6448,2.0,2.9112,17.0,24.7453,9.0,13.1004,36.0,52.4017,10.0,14.556,36.0,52.4017,72.0,104.8035,1.5721,0.9608,23.0,33.4789,122.0,118.0,171.7613,687.0,40.0,763.0,6.6239,5,0.1086,19.0833,7.0833,3.6543,6.8491,3.2727,1.3545,0.8446,0.8404,0.0283,0.046,0.817,0.0569,0.4425,9.1509,0.3714,0.2492,15.0,21.8341,0.1718,171.7613,0.7542,4.7445,6.8667,2.484,2.674,1
0.0826,0.7385,0.0686,0.5926,5.0,6.3532,8.8945,73.0,92.7573,0.3939,0.2442,5.0,6.3532,0.0,0.0,0.0504,0.1181,0.0179,0.0452,0.6925,57.5695,5.0826,927.737,5.7292,7.7182,1.9792,12.7065,5.7941,0.7385,0.5926,0.6441,0.674,0.4905,0.5714,4.2927,2.2995,0.5057,33.0,41.9314,0.0515,5.6471,16.129,20.4943,7.4706,3.1765,12.5628,15.9629,2.8824,3.4509,95.9883,6.3532,0.23,0.375,0.28,322.7446,0.7348,259.0,329.0978,53.0,67.3443,65.0,82.5921,54.0,68.615,7.0,19.0,24.1423,23.0,29.2249,14.0,17.7891,142.0,180.432,1.9567,45.0,57.1792,362,8.0,10.1652,6.0,7.6239,0.0,0.0,4.0,0.0,0.0,49.0,62.2618,10.0,398.0,505.7179,1.3465,5.0,181.0,229.9873,10,12.7065,8.0,10.1652,0.0102,69.0,87.6747,41.0,52.0966,0.5942,43.0,54.6379,12.0,15.2478,50.0,63.5324,2,2.5294,10.0,12.7065,3.0,3.8119,27.0,34.3075,10.0,12.7065,50.0,63.5324,10.0,12.7065,34.0,43.202,46.0,58.4498,1.4867,0.8634,35.0,44.4727,108.0,98.0,124.5235,787.0,32.0,873.0,7.0515,4,0.2165,23.1471,9.2941,6.1478,12.1441,3.4,1.3565,0.8232,0.7772,0.0474,0.0715,0.7757,0.1145,0.46,8.6713,0.303,0.1408,30.0,38.1194,0.1245,124.5235,0.7041,4.5225,6.3797,2.2881,2.3896,1
0.073,0.8148,0.0473,0.7429,2.0,2.7027,10.8108,59.0,79.7297,0.1429,0.1628,4.0,5.4054,0.0,0.0,0.0148,0.0387,0.0142,0.0387,0.7143,66.0116,8.1081,883.7234,5.4541,7.3406,2.2,14.8649,3.6744,0.8148,0.7429,0.6706,0.5816,0.4838,0.5432,4.4174,2.4491,0.4203,37.0,50.0,0.0615,4.6977,16.1905,21.8791,6.0465,2.6512,11.8971,16.0772,1.8837,3.3677,64.5877,1.3514,0.1905,0.0417,0.0278,351.3514,0.5957,245.0,331.0811,31.0,41.8919,54.0,72.973,35.0,47.2973,8.0,16.0,21.6216,10.0,13.5135,5.0,6.7568,119.0,160.8108,1.5615,34.0,45.9459,308,15.0,20.2703,8.0,10.8108,0.0,0.0,6.0,0.0,0.0,40.0,54.0541,11.0,311.0,420.2703,1.1846,1.0,141.0,190.5405,19,25.6757,8.0,10.8108,0.0108,38.0,51.3514,22.0,29.7297,0.5789,46.0,62.1622,25.0,33.7838,101.0,136.4865,1,2.1395,4.0,5.4054,3.0,4.0541,22.0,29.7297,8.0,10.8108,37.0,50.0,3.0,4.0541,43.0,58.1081,34.0,45.9459,1.4581,0.7673,31.0,41.8919,114.0,81.0,109.4595,740.0,16.0,832.0,6.6176,4,0.4174,17.2093,6.7907,4.4175,11.1409,2.2632,0.9648,0.7116,0.7433,0.1159,0.1863,0.7011,0.1809,0.4162,6.6138,0.0952,0.1052,16.0,21.6216,0.1095,109.4595,0.7037,4.5854,6.6815,2.2871,2.5128,1
0.0747,0.7119,0.0481,0.7895,5.0,6.3291,5.0633,58.0,73.4177,0.2273,0.2202,4.0,5.0633,0.0,0.0,0.0096,0.0298,0.0093,0.0264,0.7367,67.2564,11.3924,984.0998,5.3695,7.4944,2.0435,25.3165,3.4,0.7119,0.7895,0.6821,0.6444,0.5063,0.5826,4.3438,2.3162,0.4962,28.0,35.443,0.0522,4.8889,14.3885,18.2133,5.6667,2.6889,13.7755,17.4373,2.5556,2.734,106.8022,0.0,0.2278,0.125,0.127,322.7848,0.6889,259.0,327.8481,41.0,51.8987,59.0,74.6835,38.0,48.1013,4.0,13.0,16.4557,25.0,31.6456,3.0,3.7975,161.0,203.7975,1.4902,40.0,50.6329,360,8.0,10.1266,6.0,7.5949,0.0,0.0,9.0,0.0,0.0,60.0,75.9494,20.0,392.0,496.2025,1.1412,0.0,180.0,227.8481,13,16.4557,5.0,6.3291,0.0063,63.0,79.7468,30.0,37.9747,0.4762,53.0,67.0886,19.0,24.0506,59.0,74.6835,3,2.2444,10.0,12.6582,1.0,1.2658,37.0,46.8354,6.0,7.5949,54.0,68.3544,7.0,8.8608,45.0,56.962,52.0,65.8228,1.4392,0.7209,41.0,51.8987,121.0,115.0,145.5696,790.0,12.0,891.0,7.8734,5,0.2469,17.5556,6.6889,4.4263,9.5814,3.4615,1.0824,0.759,0.7543,0.0336,0.0772,0.7474,0.0746,0.4557,6.0791,0.1364,0.0869,21.0,26.5823,0.1456,145.5696,0.7565,4.5696,6.5116,2.1406,2.3807,1
0.0739,0.8519,0.0657,0.6875,13.0,17.7839,8.2079,69.0,94.3912,0.3571,0.2389,5.0,6.8399,2.0,2.736,0.023,0.0414,0.0204,0.0296,0.7273,49.3157,8.2079,1024.0674,4.9583,7.3067,1.8684,35.5677,5.5517,0.8519,0.6875,0.689,0.7078,0.5144,0.5088,4.5376,2.4153,0.5062,36.0,49.2476,0.0485,6.3448,12.9771,17.7525,8.0345,4.3793,9.7297,13.3101,3.931,2.0093,124.9869,5.472,0.2107,0.2632,0.2812,318.7415,0.7468,238.0,325.5814,40.0,54.7196,54.0,73.8714,48.0,65.6635,6.0,22.0,30.0958,25.0,34.1997,2.0,2.736,139.0,190.1505,1.5021,34.0,46.5116,354,3.0,4.104,1.0,1.368,0.0,0.0,6.0,1.0,1.368,58.0,79.3434,26.0,370.0,506.156,1.1288,4.0,154.0,210.6703,10,13.6799,8.0,10.9439,0.0109,32.0,43.7756,15.0,20.5198,0.4688,28.0,38.3037,44.0,60.1915,63.0,86.1833,2,2.4138,7.0,9.5759,0.0,0.0,21.0,28.7278,8.0,10.9439,36.0,49.2476,18.0,24.6238,29.0,39.6717,64.0,87.5513,1.5595,0.9358,25.0,34.1997,127.0,114.0,155.9508,731.0,43.0,801.0,6.3028,6,0.2903,25.2069,9.7931,4.6859,10.646,2.9,0.9434,0.8197,0.8031,0.0334,0.0556,0.8012,0.061,0.4843,10.0854,0.25,0.133,13.0,17.7839,0.156,155.9508,0.6228,4.7006,6.8873,2.3515,2.5236,1
0.0636,0.8537,0.0357,0.8696,4.0,6.2016,6.2016,44.0,68.2171,0.3714,0.2349,8.0,12.4031,2.0,3.1008,0.0211,0.0436,0.0144,0.0298,0.791,53.9454,12.4031,975.9523,5.4606,7.2583,2.4444,29.4574,5.6389,0.8537,0.8696,0.7406,0.5686,0.5767,0.6703,4.6921,2.5085,0.4775,22.0,34.1085,0.0459,5.2222,12.9464,20.0719,6.1944,3.1389,11.6883,18.1214,2.5278,3.0394,141.8013,3.1008,0.2372,0.1579,0.125,345.7364,0.6275,177.0,274.4186,29.0,44.9612,41.0,63.5659,23.0,35.6589,4.0,33.0,51.1628,15.0,23.2558,3.0,4.6512,136.0,210.8527,1.2197,29.0,44.9612,330,11.0,17.0543,2.0,3.1008,0.0,0.0,8.0,1.0,1.5504,43.0,66.6667,19.0,308.0,477.5194,0.9686,2.0,153.0,237.2093,17,26.3566,5.0,7.7519,0.0078,31.0,48.062,18.0,27.907,0.5806,30.0,46.5116,28.0,43.4109,85.0,131.7829,2,2.3611,5.0,7.7519,2.0,3.1008,24.0,37.2093,5.0,7.7519,36.0,55.814,7.0,10.8527,36.0,55.814,47.0,72.8682,1.5922,0.8479,18.0,27.907,113.0,91.0,141.0853,645.0,20.0,730.0,6.3946,3,0.3571,17.9167,7.9444,4.333,9.4174,2.1176,1.1823,0.7441,0.7648,0.0708,0.1009,0.7259,0.1057,0.5116,7.3871,0.2286,0.181,8.0,12.4031,0.1411,141.0853,0.8132,4.9603,6.8741,2.308,2.6156,1
0.1168,0.5495,0.0565,0.7955,6.0,7.7022,6.4185,48.0,61.6175,0.3478,0.235,6.0,7.7022,1.0,1.2837,0.0244,0.0404,0.0183,0.0336,0.6486,46.5503,3.8511,917.993,5.3028,7.2228,1.77,26.9576,5.7234,0.5495,0.7955,0.6004,0.5217,0.4506,0.5347,4.7694,2.7703,0.5392,27.0,34.6598,0.0596,5.383,14.1176,18.1227,5.234,2.5532,15.2381,19.5611,2.1489,3.4177,84.644,1.2837,0.2362,0.2778,0.1587,315.7895,0.5761,247.0,317.0732,49.0,62.9012,91.0,116.8164,44.0,56.4827,5.0,19.0,24.3902,29.0,37.2272,15.0,19.2555,169.0,216.9448,1.9106,36.0,46.2131,327,25.0,32.0924,2.0,2.5674,0.0,0.0,3.0,0.0,0.0,44.0,56.4827,21.0,420.0,539.1528,1.4065,1.0,184.0,236.2003,11,14.1207,5.0,6.4185,0.0064,44.0,56.4827,23.0,29.525,0.5227,34.0,43.6457,31.0,39.7946,29.0,37.2272,1,1.8511,32.0,41.0783,1.0,1.2837,27.0,34.6598,4.0,5.1348,64.0,82.1566,12.0,15.4044,47.0,60.3338,52.0,66.7522,1.6958,1.1025,9.0,11.5533,120.0,101.0,129.6534,779.0,68.0,866.0,6.0457,3,0.1362,16.5745,6.2766,3.394,8.343,4.2727,2.9876,0.8054,0.7952,0.0242,0.07,0.7777,0.0737,0.4198,10.0006,0.2391,0.1637,8.0,10.2696,0.1297,129.6534,0.6733,4.965,7.5085,2.5971,2.8449,1
0.0651,0.7556,0.055,0.7368,8.0,11.5774,8.6831,54.0,78.1476,0.4211,0.1903,2.0,2.8944,0.0,0.0,0.0305,0.0435,0.0133,0.0296,0.6847,60.176,8.6831,722.5458,4.9881,7.2055,1.934,28.9436,5.8462,0.7556,0.7368,0.6277,0.5232,0.4631,0.4953,4.4552,2.4419,0.4935,32.0,46.3097,0.0638,5.1026,7.4074,10.7198,5.3333,2.8718,9.0909,13.1562,2.7436,2.9041,99.3286,8.6831,0.2185,0.2414,0.1429,301.013,0.5828,231.0,334.2981,45.0,65.123,45.0,65.123,38.0,54.9928,6.0,13.0,18.8133,12.0,17.3661,5.0,7.2359,128.0,185.2388,1.476,16.0,23.1548,285,21.0,30.3907,13.0,18.8133,0.0,0.0,6.0,1.0,1.4472,54.0,78.1476,20.0,341.0,493.4877,1.1683,6.0,151.0,218.5239,10,14.4718,9.0,13.0246,0.013,47.0,68.0174,22.0,31.8379,0.4681,32.0,46.3097,30.0,43.4153,36.0,52.0984,3,2.0256,1.0,1.4472,0.0,0.0,25.0,36.1795,5.0,7.2359,31.0,44.8625,9.0,13.0246,39.0,56.4399,56.0,81.042,1.521,0.8712,11.0,15.919,112.0,107.0,154.848,691.0,27.0,770.0,7.4529,5,0.1925,17.7179,5.8718,3.9365,8.8432,3.9,2.0224,0.799,0.797,0.0407,0.0952,0.7756,0.0881,0.4124,7.8824,0.2895,0.1363,12.0,17.3661,0.1548,154.848,0.6636,4.6616,7.0131,2.238,2.5316,1
0.095,0.8592,0.0776,0.7586,10.0,13.3869,5.3548,69.0,92.3695,0.225,0.0854,7.0,9.3708,2.0,2.6774,0.013,0.0259,0.0079,0.0205,0.7943,55.7229,13.3869,1224.1543,5.3251,7.5235,2.0177,36.1446,5.0,0.8732,0.7586,0.759,0.7759,0.5569,0.6283,4.481,2.3726,0.5569,30.0,40.1606,0.0384,5.4146,15.3846,20.5952,5.3171,3.1463,12.2596,16.4118,2.7561,3.3329,187.4788,8.0321,0.2329,0.1333,0.0968,291.834,0.8161,254.0,340.0268,54.0,72.2892,71.0,95.0469,58.0,77.6439,4.0,16.0,21.419,20.0,26.7738,11.0,14.7256,139.0,186.0776,1.6651,50.0,66.9344,409,12.0,16.0643,11.0,14.7256,0.0,0.0,10.0,0.0,0.0,46.0,61.5797,27.0,416.0,556.8942,1.2385,6.0,174.0,232.9317,11,14.7256,4.0,5.3548,0.0054,39.0,52.2088,14.0,18.7416,0.359,28.0,37.4833,34.0,45.5154,33.0,44.1767,1,2.1951,7.0,9.3708,3.0,4.0161,31.0,41.4993,10.0,13.3869,51.0,68.2731,7.0,9.3708,41.0,54.8862,64.0,85.676,1.5676,0.8807,11.0,14.7256,129.0,113.0,151.2718,747.0,29.0,837.0,6.576,4,0.1594,18.2195,7.4146,4.7369,8.8965,3.7273,1.0523,0.7824,0.7704,0.0232,0.0611,0.7635,0.0674,0.5475,7.9336,0.1,0.0488,20.0,26.7738,0.1513,151.2718,0.7434,4.6992,6.6809,2.2376,2.4921,1
0.1134,0.7262,0.0486,0.7222,6.0,8.0972,8.0972,69.0,93.1174,0.4054,0.3101,6.0,8.0972,0.0,0.0,0.0334,0.0403,0.0217,0.033,0.6951,48.2117,22.942,928.1664,5.9621,7.9688,2.0306,17.5439,5.0,0.7262,0.7222,0.6379,0.5829,0.5088,0.5204,4.5844,2.4006,0.5628,46.0,62.0783,0.0482,5.3684,19.2029,25.9148,6.2895,3.0263,21.3429,28.8028,2.5789,2.1468,109.8136,6.7476,0.2686,0.3636,0.4118,322.5371,0.6281,228.0,307.6923,27.0,36.4372,84.0,113.3603,36.0,48.583,6.0,41.0,55.3306,21.0,28.3401,5.0,6.7476,187.0,252.3617,1.59,53.0,71.525,359,4.0,5.3981,4.0,5.3981,0.0,0.0,17.0,0.0,0.0,40.0,53.9811,13.0,417.0,562.753,1.1674,5.0,199.0,268.556,16,21.5924,7.0,9.4467,0.0094,28.0,37.7868,8.0,10.7962,0.2857,19.0,25.641,40.0,53.9811,40.0,53.9811,2,2.5789,18.0,24.2915,1.0,1.3495,60.0,80.9717,10.0,13.4953,89.0,120.108,8.0,10.7962,38.0,51.2821,33.0,44.5344,1.641,1.001,15.0,20.2429,115.0,98.0,132.2537,741.0,54.0,839.0,5.8995,3,0.1674,19.5,9.1316,5.074,9.3126,2.375,0.9922,0.7184,0.7137,0.1284,0.1929,0.7101,0.1867,0.4845,9.9391,0.3784,0.266,11.0,14.8448,0.1323,132.2537,0.7041,4.8313,6.6398,2.2902,2.5419,1
0.1021,0.6622,0.0317,0.8696,2.0,2.7586,5.5172,59.0,81.3793,0.4359,0.3513,12.0,16.5517,0.0,0.0,0.0211,0.0385,0.0193,0.046,0.7396,49.1107,15.1724,1058.9336,4.9393,6.9514,2.1262,20.6897,5.15,0.6622,0.8696,0.7088,0.6528,0.5297,0.6505,4.7493,2.536,0.4745,22.0,30.3448,0.0493,5.125,15.6379,21.5695,6.35,2.775,11.0465,15.2366,2.575,3.2868,103.0671,1.3793,0.1986,0.1154,0.1967,350.3448,0.7083,235.0,324.1379,44.0,60.6897,74.0,102.069,23.0,31.7241,4.0,29.0,40.0,39.0,53.7931,11.0,15.1724,135.0,186.2069,1.5472,38.0,52.4138,348,8.0,11.0345,1.0,1.3793,0.0,0.0,11.0,0.0,0.0,58.0,80.0,15.0,344.0,474.4828,1.1929,1.0,144.0,198.6207,14,19.3103,6.0,8.2759,0.0083,75.0,103.4483,38.0,52.4138,0.5067,61.0,84.1379,1.0,1.3793,80.0,110.3448,3,2.125,9.0,12.4138,3.0,4.1379,18.0,24.8276,8.0,11.0345,38.0,52.4138,14.0,19.3103,40.0,55.1724,47.0,64.8276,1.6469,0.9538,52.0,71.7241,111.0,103.0,142.069,725.0,38.0,810.0,6.2287,5,0.3571,18.125,8.1,4.8311,11.0977,2.8571,1.8461,0.746,0.7687,0.0896,0.1527,0.7238,0.1841,0.48,8.6972,0.1538,0.1115,23.0,31.7241,0.1421,142.069,0.7184,4.9496,6.9815,2.2539,2.6347,1
