adj_density,adj_ttr,adv_density,adv_ttr,adversative_connectives,adversative_connectives_incidence,agentless_passive_incidence,all_connectives,all_connectives_incidence,argument_overlap_adjacent,argument_overlap_all,causal_connectives,causal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,content_ttr,flesch,gerund_incidence,honore,hypernymy_index,hypernymy_nouns_index,hypernymy_verbs_index,infinitive_incidence,left_embeddedness,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,lemma_nttr,lemma_ttr,lemma_vttr,lemmas_length_mean,lemmas_length_std,lexical_density,logical_connectives,logical_connectives_incidence,maas,mean_depth_per_sentence,mean_distinct_rare,mean_distinct_rare_incidence,mean_np_per_sentence,mean_propositions_per_sentence,mean_rare,mean_rare_incidence,mean_vp_per_sentence,min_wf_per_sentence,mtld,negation_incidence,noun_density,noun_overlap_adjacent,noun_overlap_all,noun_phrase_density_incidence,nttr,num_a1_words,num_a1_words_incidence,num_a2_words,num_a2_words_incidence,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_agentless,num_b1_words,num_b1_words_incidence,num_b2_words,num_b2_words_incidence,num_c1_words,num_c1_words_incidence,num_content_words_not_a1_c1_words,num_content_words_not_a1_c1_words_incidence,num_decendents_noun_phrase,num_dif_rare_words,num_dif_rare_words_incidence,num_different_forms,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_future,num_future_incidence,num_ger,num_impera,num_impera_incidence,num_indic,num_indic_incidence,num_inf,num_lexic_words,num_lexic_words_incidence,num_modifiers_noun_phrase,num_neg,num_noun,num_noun_incidence,num_paragraphs,num_paragraphs_incidence,num_pass,num_pass_incidence,num_pass_mean,num_past,num_past_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_pres,num_pres_incidence,num_proper_noun,num_proper_noun_incidence,num_punct_in_sentence,num_punct_marks_per_sentence,num_rare_adj,num_rare_adj_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_nouns,num_rare_nouns_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_words,num_rare_words_incidence,num_rel_subord,num_rel_subord_incidence,num_sentences,num_sentences_incidence,num_subord,num_subord_incidence,num_syllables_words_mean,num_syllables_words_std,num_third_pers_pron,num_third_pers_pron_incidence,num_total_prop,num_verb,num_verb_incidence,num_words,num_words_more_3_syl,num_words_with_punct,polysemic_index,prop,ratio_proper_nouns_per_nouns,sentences_length_mean,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,sentences_length_std,sentences_per_paragraph_mean,sentences_per_paragraph_std,similarity_adjacent_mean,similarity_adjacent_par_mean,similarity_adjacent_par_std,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,simple_ttr,smog,stem_overlap_adjacent,stem_overlap_all,temporal_connectives,temporal_connectives_incidence,verb_density,verb_phrase_density_incidence,vttr,words_length_mean,words_length_no_stopwords_mean,words_length_no_stopwords_std,words_length_std,level
0.1125,0.71,0.0394,0.8857,4.0,4.4994,4.4994,75.0,84.3645,0.3846,0.3744,14.0,15.748,0.0,0.0,0.0165,0.0278,0.0129,0.0324,0.7987,45.1482,16.8729,1381.1693,5.2458,7.0773,2.3879,24.7469,6.35,0.71,0.8857,0.7711,0.7473,0.5478,0.7414,4.7936,2.5354,0.4871,32.0,35.9955,0.0405,5.75,20.178,22.6974,7.225,3.25,15.7044,17.6652,2.9,2.9915,124.1056,3.3746,0.2047,0.1304,0.1778,325.0844,0.7802,274.0,308.2115,50.0,56.243,100.0,112.4859,35.0,39.3701,4.0,36.0,40.4949,55.0,61.8673,21.0,23.622,169.0,190.1012,1.872,68.0,76.4904,459,10.0,11.2486,3.0,3.3746,0.0,0.0,15.0,0.0,0.0,58.0,65.2418,22.0,433.0,487.0641,1.3564,3.0,182.0,204.7244,17,19.1226,6.0,6.7492,0.0067,75.0,84.3645,35.0,39.3701,0.4667,68.0,76.4904,4.0,4.4994,87.0,97.8628,3,2.6,15.0,16.8729,5.0,5.6243,28.0,31.4961,20.0,22.4972,68.0,76.4904,15.0,16.8729,40.0,44.9944,55.0,61.8673,1.6445,0.9195,57.0,64.117,130.0,116.0,130.4837,889.0,43.0,993.0,6.0862,4,0.3234,22.225,10.25,5.7652,12.9412,2.3529,1.4528,0.7671,0.7799,0.051,0.103,0.7585,0.1005,0.5163,9.0522,0.1026,0.0885,25.0,28.1215,0.1305,130.4837,0.819,4.9863,7.0073,2.1981,2.6282,2
0.0641,0.8947,0.0472,0.9286,4.0,6.7454,3.3727,42.0,70.8263,0.2759,0.1333,2.0,3.3727,0.0,0.0,0.0178,0.0303,0.0065,0.0234,0.8638,46.39,25.2951,1167.602,5.3255,7.3077,2.8842,42.1585,5.7,0.8947,0.9286,0.8345,0.7542,0.5734,0.7604,4.7148,2.5534,0.4722,19.0,32.0405,0.0427,5.8333,14.5923,24.6076,6.0,3.2667,13.2143,22.2838,3.2,3.41,136.8738,6.7454,0.199,0.0667,0.0357,303.5413,0.7881,133.0,224.2833,34.0,57.3356,38.0,64.0809,28.0,47.2175,2.0,24.0,40.4722,41.0,69.14,5.0,8.4317,113.0,190.5565,1.3889,34.0,57.3356,320,6.0,10.118,5.0,8.4317,0.0,0.0,15.0,0.0,0.0,34.0,57.3356,25.0,280.0,472.1754,1.1833,4.0,118.0,198.9882,15,25.2951,4.0,6.7454,0.0067,45.0,75.8853,15.0,25.2951,0.3333,28.0,47.2175,9.0,15.1771,66.0,111.2985,1,2.2333,5.0,8.4317,1.0,1.6863,17.0,28.6678,14.0,23.6088,37.0,62.3946,6.0,10.118,30.0,50.5902,52.0,87.6897,1.6594,0.9693,22.0,37.0995,98.0,96.0,161.8887,593.0,40.0,660.0,6.3357,3,0.3587,19.7667,9.2667,6.643,12.3739,2.0,1.3166,0.7445,0.7784,0.0873,0.1339,0.7083,0.1213,0.5396,9.7256,0.1034,0.0736,17.0,28.6678,0.1619,161.8887,0.8438,4.9347,6.8993,2.3253,2.7072,2
0.0933,0.6667,0.0363,0.8929,11.0,14.2487,7.772,60.0,77.7202,0.5938,0.4545,1.0,1.2953,1.0,1.2953,0.0384,0.0377,0.0334,0.0394,0.6862,49.5054,12.9534,921.7041,5.5035,7.1895,2.2347,18.1347,6.3636,0.6667,0.8929,0.6464,0.526,0.4456,0.5,4.5655,2.4303,0.5052,39.0,50.5181,0.0621,6.0303,12.9167,16.7315,7.6364,3.5455,7.9487,10.2962,2.9697,3.7167,96.4654,11.658,0.2487,0.4091,0.4082,326.4249,0.5833,231.0,299.2228,37.0,47.9275,72.0,93.2642,28.0,36.2694,6.0,31.0,40.1554,48.0,62.1762,8.0,10.3627,159.0,205.9585,1.8492,31.0,40.1554,316,12.0,15.544,7.0,9.0674,0.0,0.0,10.0,0.0,0.0,58.0,75.1295,14.0,390.0,505.1813,1.254,9.0,192.0,248.7047,11,14.2487,8.0,10.3627,0.0104,31.0,40.1554,16.0,20.7254,0.5161,34.0,44.0415,43.0,55.6995,29.0,37.5648,2,3.1212,6.0,7.772,1.0,1.2953,18.0,23.3161,6.0,7.772,31.0,40.1554,14.0,18.1347,33.0,42.7461,49.0,63.4715,1.579,0.9064,19.0,24.6114,117.0,98.0,126.943,772.0,27.0,875.0,6.1016,2,0.1312,23.3939,8.7273,6.3926,13.3438,3.0,1.7056,0.8151,0.812,0.0391,0.0757,0.7877,0.0883,0.4093,8.2965,0.5,0.4129,8.0,10.3627,0.1269,126.943,0.602,4.8021,7.0451,2.1102,2.5581,2
0.0473,0.8,0.0379,0.7083,9.0,14.1956,12.6183,60.0,94.6372,0.6207,0.5517,4.0,6.3091,0.0,0.0,0.0422,0.0405,0.032,0.0407,0.6743,68.626,4.7319,780.1271,4.758,7.113,2.1538,28.3912,7.7667,0.8,0.7083,0.6251,0.569,0.4416,0.4231,4.0743,2.1788,0.4322,32.0,50.4732,0.0723,5.6333,10.4651,16.5065,7.1667,3.4,7.2993,11.5131,3.4667,3.323,68.7336,9.4637,0.183,0.3684,0.2895,339.1167,0.6121,267.0,421.1356,16.0,25.2366,30.0,47.3186,24.0,37.8549,8.0,5.0,7.8864,8.0,12.6183,2.0,3.1546,112.0,176.6562,1.2605,18.0,28.3912,245,15.0,23.6593,14.0,22.082,0.0,0.0,3.0,0.0,0.0,61.0,96.2145,18.0,274.0,432.1767,1.0047,6.0,116.0,182.9653,11,17.3502,10.0,15.7729,0.0158,71.0,111.9874,52.0,82.0189,0.7324,65.0,102.5237,11.0,17.3502,33.0,52.0505,3,2.5,4.0,6.3091,0.0,0.0,9.0,14.1956,7.0,11.041,20.0,31.5457,14.0,22.082,30.0,47.3186,55.0,86.7508,1.3801,0.712,50.0,78.8644,102.0,104.0,164.0379,634.0,7.0,709.0,7.537,7,0.2215,21.1333,6.0,3.7947,9.5629,2.7273,1.4827,0.8382,0.8295,0.0376,0.0483,0.8226,0.0511,0.3864,5.8886,0.4483,0.2943,15.0,23.6593,0.164,164.0379,0.5769,4.2536,6.5222,2.2097,2.2303,2
0.0701,0.7742,0.0633,0.6607,7.0,7.9186,4.5249,75.0,84.8416,0.4043,0.3342,8.0,9.0498,5.0,5.6561,0.0361,0.0457,0.0259,0.0333,0.7023,65.4529,15.8371,947.4368,5.1313,7.1667,2.1898,40.724,3.625,0.7742,0.6607,0.6611,0.6667,0.4333,0.5429,4.2585,2.4423,0.5192,37.0,41.8552,0.0567,5.3542,18.2692,20.6665,5.7083,3.125,13.5076,15.2801,2.9167,3.2604,77.2052,7.9186,0.2274,0.2308,0.2358,309.9548,0.6816,321.0,363.1222,39.0,44.1176,62.0,70.1357,56.0,63.3484,4.0,17.0,19.2308,22.0,24.8869,9.0,10.181,148.0,167.4208,1.4161,57.0,64.4796,373,5.0,5.6561,0.0,0.0,0.0,0.0,14.0,1.0,1.1312,59.0,66.7421,36.0,459.0,519.2308,1.1131,7.0,201.0,227.3756,9,10.181,4.0,4.5249,0.0045,25.0,28.2805,11.0,12.4434,0.44,54.0,61.086,61.0,69.0045,31.0,35.0679,2,2.1667,8.0,9.0498,2.0,2.2624,29.0,32.8054,23.0,26.0181,62.0,70.1357,13.0,14.7059,48.0,54.2986,76.0,85.9729,1.4502,0.8501,32.0,36.1991,150.0,140.0,158.371,884.0,36.0,988.0,6.518,1,0.1336,18.4167,6.6042,3.604,9.2508,5.3333,2.0548,0.7781,0.759,0.0194,0.0823,0.7635,0.0745,0.4219,8.0765,0.383,0.3307,18.0,20.362,0.1584,158.371,0.6929,4.4374,6.4984,2.4218,2.5561,2
0.0805,0.8182,0.0512,0.6857,4.0,5.8565,7.3206,50.0,73.2064,0.4857,0.3413,4.0,5.8565,1.0,1.4641,0.0318,0.0403,0.0198,0.0343,0.6965,53.9275,11.713,812.8905,5.2185,7.7843,1.8632,52.7086,5.9167,0.8182,0.6857,0.6296,0.4551,0.4451,0.5593,4.5126,2.5242,0.5329,26.0,38.0673,0.057,5.9444,12.6582,18.5332,5.9444,3.3333,10.4396,15.2849,3.2778,3.0836,85.602,13.1772,0.2284,0.36,0.3922,313.3236,0.5192,222.0,325.0366,48.0,70.2782,55.0,80.5271,35.0,51.2445,5.0,15.0,21.9619,20.0,29.2826,3.0,4.3924,145.0,212.2987,1.4579,30.0,43.9239,304,18.0,26.3543,4.0,5.8565,0.0,0.0,8.0,0.0,0.0,56.0,81.9912,36.0,364.0,532.9429,1.1449,9.0,156.0,228.4041,11,16.1054,6.0,8.7848,0.0088,42.0,61.4934,19.0,27.8184,0.4524,42.0,61.4934,30.0,43.9239,19.0,27.8184,1,2.1111,7.0,10.2489,2.0,2.9283,18.0,26.3543,11.0,16.1054,38.0,55.6369,12.0,17.5695,36.0,52.7086,69.0,101.0249,1.5798,0.9622,23.0,33.675,120.0,118.0,172.7672,683.0,40.0,759.0,6.6091,3,0.1086,18.9722,7.1111,3.6269,6.8414,3.2727,1.3545,0.8438,0.8398,0.0293,0.047,0.8142,0.0595,0.4451,9.1509,0.3714,0.2492,15.0,21.9619,0.1728,172.7672,0.7627,4.7727,6.8828,2.4705,2.6735,1
0.0775,0.7541,0.0673,0.5849,5.0,6.3532,8.8945,73.0,92.7573,0.3529,0.2286,5.0,6.3532,0.0,0.0,0.0284,0.0607,0.0143,0.03,0.6977,58.2407,7.6239,927.737,5.724,7.7833,1.9798,11.4358,5.6857,0.7541,0.5849,0.6527,0.6778,0.4943,0.5941,4.2721,2.2763,0.5019,33.0,41.9314,0.0515,5.5714,16.129,20.4943,7.2,3.1714,12.6582,16.0841,2.8857,3.444,95.9883,6.3532,0.2287,0.32,0.22,320.2033,0.7389,256.0,325.2859,55.0,69.8856,61.0,77.5095,53.0,67.3443,7.0,20.0,25.413,22.0,27.9543,15.0,19.0597,139.0,176.6201,1.9524,45.0,57.1792,362,8.0,10.1652,6.0,7.6239,0.0,0.0,6.0,0.0,0.0,51.0,64.803,9.0,395.0,501.906,1.3571,5.0,180.0,228.7166,10,12.7065,8.0,10.1652,0.0102,72.0,91.4867,40.0,50.8259,0.5556,42.0,53.3672,12.0,15.2478,52.0,66.0737,2,2.4571,7.0,8.8945,3.0,3.8119,27.0,34.3075,13.0,16.5184,50.0,63.5324,10.0,12.7065,35.0,44.4727,50.0,63.5324,1.4867,0.8634,34.0,43.202,111.0,101.0,128.3355,787.0,32.0,873.0,7.1299,5,0.2241,22.4857,9.0286,6.1898,12.0957,3.5,1.118,0.7666,0.7326,0.0795,0.2006,0.7409,0.2048,0.46,8.5915,0.2647,0.1277,30.0,38.1194,0.1283,128.3355,0.7129,4.5225,6.3797,2.2881,2.3896,1
0.0813,0.8,0.0434,0.75,2.0,2.71,10.8401,59.0,79.9458,0.1429,0.1606,4.0,5.4201,0.0,0.0,0.0159,0.0393,0.014,0.0385,0.7122,65.8392,8.1301,883.3614,5.3868,7.3258,2.1875,13.5501,3.814,0.8167,0.75,0.6725,0.5926,0.4837,0.5309,4.429,2.4589,0.4173,37.0,50.1355,0.0613,4.7209,16.3462,22.1493,5.814,2.5349,12.013,16.2778,1.8837,3.4551,64.5877,1.355,0.1829,0.0417,0.0263,338.7534,0.6074,246.0,333.3333,30.0,40.6504,60.0,81.3008,32.0,43.3604,8.0,20.0,27.1003,10.0,13.5501,5.0,6.7751,118.0,159.8916,1.724,34.0,46.0705,308,15.0,20.3252,8.0,10.8401,0.0,0.0,6.0,0.0,0.0,42.0,56.9106,10.0,308.0,417.3442,1.268,1.0,135.0,182.9268,19,25.7453,8.0,10.8401,0.0108,37.0,50.1355,22.0,29.8103,0.5946,46.0,62.3306,27.0,36.5854,104.0,140.9214,1,2.1395,5.0,6.7751,3.0,4.065,22.0,29.8103,7.0,9.4851,37.0,50.1355,4.0,5.4201,43.0,58.2656,33.0,44.7154,1.4607,0.7663,31.0,42.0054,109.0,81.0,109.7561,738.0,16.0,830.0,6.7138,3,0.4351,17.1628,6.814,4.6768,11.4037,2.2632,1.0683,0.6577,0.7104,0.1484,0.28,0.6474,0.2682,0.4173,6.6138,0.0952,0.103,16.0,21.6802,0.1098,109.7561,0.6914,4.5931,6.686,2.2785,2.5115,1
0.0687,0.7593,0.0509,0.775,5.0,6.3613,5.0891,58.0,73.7913,0.1957,0.2026,4.0,5.0891,0.0,0.0,0.0086,0.0261,0.0087,0.0257,0.7418,67.9119,10.1781,988.8141,5.35,7.581,2.0496,26.7176,2.9574,0.7593,0.775,0.6893,0.6444,0.5102,0.5785,4.3531,2.3132,0.5025,28.0,35.6234,0.0514,4.8511,14.539,18.4975,5.1489,2.5957,13.9241,17.7151,2.5745,2.7694,106.8022,0.0,0.229,0.1176,0.1111,307.888,0.6889,259.0,329.5165,38.0,48.3461,54.0,68.7023,40.0,50.8906,4.0,13.0,16.5394,25.0,31.8066,3.0,3.8168,163.0,207.3791,1.4339,41.0,52.1628,362,8.0,10.1781,6.0,7.6336,0.0,0.0,8.0,0.0,0.0,61.0,77.6081,21.0,395.0,502.5445,1.1322,0.0,180.0,229.0076,13,16.5394,5.0,6.3613,0.0064,69.0,87.7863,31.0,39.4402,0.4493,53.0,67.43,21.0,26.7176,57.0,72.5191,3,2.1702,6.0,7.6336,1.0,1.2723,37.0,47.0738,11.0,13.9949,55.0,69.9746,7.0,8.9059,47.0,59.7964,46.0,58.5242,1.4415,0.7221,41.0,52.1628,122.0,121.0,153.944,786.0,12.0,888.0,8.0103,6,0.2405,16.7234,6.4255,4.5417,9.9332,3.6154,1.2733,0.7489,0.7479,0.0368,0.0811,0.7366,0.0792,0.4606,6.0157,0.1304,0.0786,21.0,26.7176,0.1539,153.944,0.7438,4.5876,6.5132,2.1341,2.3741,1
0.0767,0.8929,0.0644,0.6596,13.0,17.8082,8.2192,69.0,94.5205,0.3571,0.2512,5.0,6.8493,2.0,2.7397,0.0256,0.0411,0.0213,0.0299,0.7285,49.2858,8.2192,1034.3023,4.9208,7.2667,1.8609,34.2466,4.8276,0.8929,0.6596,0.6868,0.6903,0.5123,0.5043,4.5314,2.4106,0.511,36.0,49.3151,0.0484,6.3448,14.3939,19.7177,7.931,4.3448,10.7239,14.6903,3.9655,2.0093,124.9869,5.4795,0.2123,0.2632,0.3125,315.0685,0.7355,237.0,324.6575,39.0,53.4247,56.0,76.7123,47.0,64.3836,6.0,20.0,27.3973,26.0,35.6164,3.0,4.1096,144.0,197.2603,1.5043,38.0,52.0548,354,3.0,4.1096,1.0,1.3699,0.0,0.0,6.0,1.0,1.3699,59.0,80.8219,25.0,373.0,510.9589,1.1522,4.0,155.0,212.3288,10,13.6986,8.0,10.9589,0.011,32.0,43.8356,15.0,20.5479,0.4688,28.0,38.3562,46.0,63.0137,58.0,79.4521,2,2.4138,9.0,12.3288,0.0,0.0,23.0,31.5068,8.0,10.9589,40.0,54.7945,19.0,26.0274,29.0,39.726,60.0,82.1918,1.5603,0.9362,25.0,34.2466,126.0,115.0,157.5342,730.0,43.0,800.0,6.326,5,0.2723,25.1724,9.7931,4.6859,10.619,2.9,0.9434,0.8192,0.8024,0.0344,0.0558,0.8004,0.0617,0.4849,10.0854,0.25,0.1379,13.0,17.8082,0.1575,157.5342,0.6261,4.7071,6.8908,2.3464,2.5209,1
0.065,0.8571,0.031,0.85,4.0,6.192,4.644,44.0,68.1115,0.3889,0.2087,8.0,12.3839,2.0,3.096,0.0223,0.0423,0.0139,0.0324,0.7906,54.487,10.8359,963.0901,5.4426,7.2603,2.4607,29.4118,5.7027,0.8571,0.85,0.7394,0.5839,0.5728,0.6667,4.6995,2.4965,0.4659,22.0,34.0557,0.0462,5.0811,12.6697,19.6125,6.027,3.0811,12.2924,19.0285,2.4324,3.0708,141.8013,3.096,0.2307,0.15,0.1143,345.2012,0.6443,176.0,272.4458,30.0,46.4396,42.0,65.0155,20.0,30.9598,3.0,33.0,51.0836,14.0,21.6718,3.0,4.644,131.0,202.7864,1.2152,28.0,43.3437,329,13.0,20.1238,4.0,6.192,0.0,0.0,7.0,0.0,0.0,47.0,72.7554,19.0,301.0,465.9443,0.9821,2.0,149.0,230.6502,17,26.3158,4.0,6.192,0.0062,31.0,47.9876,18.0,27.8638,0.5806,32.0,49.5356,31.0,47.9876,86.0,133.1269,2,2.2973,5.0,7.7399,0.0,0.0,26.0,40.2477,6.0,9.2879,37.0,57.2755,8.0,12.3839,37.0,57.2755,48.0,74.3034,1.5913,0.8476,18.0,27.8638,114.0,90.0,139.3189,646.0,20.0,731.0,6.4286,3,0.366,17.4595,7.7027,4.4471,9.8436,2.1765,1.2478,0.7282,0.754,0.0777,0.1317,0.7039,0.1299,0.5093,7.3292,0.25,0.1637,8.0,12.3839,0.1393,139.3189,0.8111,4.9666,6.8877,2.3006,2.6111,1
0.1183,0.5761,0.0553,0.7674,6.0,7.7121,6.4267,48.0,61.6967,0.3404,0.2305,6.0,7.7121,1.0,1.2853,0.0237,0.0399,0.0179,0.0333,0.6451,46.8463,3.856,923.9798,5.3039,7.235,1.77,26.9923,5.6042,0.587,0.7674,0.5986,0.5053,0.4473,0.5347,4.7766,2.7792,0.545,27.0,34.7044,0.0598,5.5208,14.902,19.1542,5.0208,2.5208,16.5094,21.2203,2.1042,3.39,84.644,1.2853,0.2416,0.2703,0.1603,309.7686,0.5638,247.0,317.4807,51.0,65.5527,92.0,118.2519,43.0,55.2699,5.0,19.0,24.4216,27.0,34.7044,15.0,19.2802,175.0,224.9357,1.8631,38.0,48.8432,326,25.0,32.1337,2.0,2.5707,0.0,0.0,3.0,0.0,0.0,45.0,57.8406,21.0,424.0,544.9871,1.3817,1.0,188.0,241.6452,11,14.1388,5.0,6.4267,0.0064,43.0,55.2699,22.0,28.2776,0.5116,34.0,43.7018,33.0,42.4165,23.0,29.563,1,1.8125,31.0,39.8458,1.0,1.2853,34.0,43.7018,4.0,5.1414,70.0,89.9743,14.0,17.9949,48.0,61.6967,53.0,68.1234,1.6967,1.1029,9.0,11.5681,121.0,101.0,129.8201,778.0,68.0,865.0,6.012,3,0.109,16.2083,6.1458,3.0138,8.0544,4.3636,3.0233,0.7932,0.788,0.0279,0.0854,0.7692,0.0799,0.419,9.9286,0.234,0.1622,8.0,10.2828,0.1298,129.8201,0.6733,4.974,7.5119,2.5958,2.8448,1
0.0622,0.7674,0.0564,0.7179,8.0,11.5774,10.1302,54.0,78.1476,0.4595,0.2105,2.0,2.8944,0.0,0.0,0.0332,0.044,0.0142,0.0305,0.6823,59.7028,8.6831,722.5458,4.9363,7.1608,1.9907,28.9436,4.8158,0.7674,0.7179,0.6309,0.5338,0.4848,0.5046,4.4325,2.4082,0.4906,32.0,46.3097,0.0638,5.2895,7.0093,10.1437,5.4211,2.9211,8.8496,12.8069,2.8684,2.9739,99.3286,8.6831,0.2142,0.25,0.1594,298.1187,0.5743,234.0,338.6397,46.0,66.5702,43.0,62.2287,39.0,56.4399,7.0,12.0,17.3661,12.0,17.3661,5.0,7.2359,126.0,182.3444,1.5485,15.0,21.7077,285,21.0,30.3907,13.0,18.8133,0.0,0.0,6.0,0.0,0.0,56.0,81.042,20.0,339.0,490.5933,1.1893,6.0,148.0,214.1823,10,14.4718,10.0,14.4718,0.0145,49.0,70.9117,23.0,33.2851,0.4694,32.0,46.3097,30.0,43.4153,38.0,54.9928,3,2.0789,1.0,1.4472,0.0,0.0,25.0,36.1795,4.0,5.7887,30.0,43.4153,10.0,14.4718,38.0,54.9928,53.0,76.7004,1.521,0.8712,11.0,15.919,111.0,109.0,157.7424,691.0,27.0,770.0,7.5046,5,0.2043,18.1842,6.0263,3.8285,8.5466,3.8,1.7776,0.8048,0.8017,0.0357,0.0803,0.7827,0.0807,0.4124,7.9445,0.3243,0.1479,12.0,17.3661,0.1577,157.7424,0.6697,4.6616,7.0131,2.238,2.5316,1
0.0871,0.8462,0.0845,0.7619,10.0,13.4048,4.0214,69.0,92.4933,0.225,0.0854,7.0,9.3834,2.0,2.681,0.0119,0.0255,0.0076,0.0202,0.7942,55.6833,17.4263,1249.947,5.2473,7.5091,2.0847,36.193,5.122,0.8462,0.7619,0.7576,0.7784,0.563,0.6441,4.4688,2.3421,0.5536,30.0,40.2145,0.0383,5.3171,14.8607,19.9205,5.1463,3.0488,11.8644,15.904,2.878,3.3329,187.4788,8.0429,0.2239,0.1333,0.0968,282.8418,0.8144,251.0,336.4611,54.0,72.3861,65.0,87.1314,63.0,84.4504,3.0,16.0,21.4477,19.0,25.4692,9.0,12.0643,139.0,186.3271,1.6114,48.0,64.3432,409,12.0,16.0858,11.0,14.7453,0.0,0.0,13.0,0.0,0.0,51.0,68.3646,27.0,413.0,553.6193,1.2512,6.0,167.0,223.8606,11,14.7453,3.0,4.0214,0.004,41.0,54.9598,14.0,18.7668,0.3415,28.0,37.5335,36.0,48.2574,33.0,44.2359,1,2.1951,7.0,9.3834,3.0,4.0214,28.0,37.5335,11.0,14.7453,49.0,65.6836,5.0,6.7024,41.0,54.9598,62.0,83.1099,1.5684,0.8795,11.0,14.7453,125.0,118.0,158.1769,746.0,29.0,836.0,6.5897,3,0.165,18.1951,7.4146,4.7728,8.9094,3.7273,1.0523,0.7822,0.7705,0.022,0.0614,0.764,0.0674,0.5483,7.9336,0.1,0.0476,20.0,26.8097,0.1582,158.1769,0.7542,4.7038,6.6678,2.1896,2.4692,1
0.1039,0.7273,0.054,0.7,6.0,8.0972,8.0972,69.0,93.1174,0.4444,0.3273,6.0,8.0972,0.0,0.0,0.0352,0.0401,0.0229,0.0335,0.695,47.6768,18.8934,928.1664,5.9317,7.9072,2.0606,20.2429,5.4324,0.7273,0.7,0.6435,0.5911,0.5101,0.5556,4.5816,2.3984,0.5655,46.0,62.0783,0.0482,5.7297,19.8556,26.7957,6.4595,3.2432,21.7184,29.3096,2.6757,2.2049,109.8136,6.7476,0.274,0.381,0.3939,322.5371,0.6355,224.0,302.2942,26.0,35.0877,77.0,103.9136,40.0,53.9811,6.0,40.0,53.9811,21.0,28.3401,5.0,6.7476,189.0,255.0607,1.5314,55.0,74.224,359,4.0,5.3981,4.0,5.3981,0.0,0.0,14.0,0.0,0.0,41.0,55.3306,15.0,419.0,565.4521,1.1464,5.0,203.0,273.9541,16,21.5924,7.0,9.4467,0.0094,28.0,37.7868,7.0,9.4467,0.25,19.0,25.641,42.0,56.6802,38.0,51.2821,2,2.6486,17.0,22.942,1.0,1.3495,63.0,85.0202,10.0,13.4953,91.0,122.807,9.0,12.1457,37.0,49.9325,36.0,48.583,1.641,1.001,15.0,20.2429,120.0,99.0,133.6032,741.0,54.0,839.0,5.9314,3,0.1577,20.027,9.3784,5.01,8.9639,2.3125,1.044,0.7619,0.7683,0.0512,0.0902,0.7496,0.0851,0.4845,10.0306,0.4167,0.2853,11.0,14.8448,0.1336,133.6032,0.7172,4.8313,6.6398,2.2902,2.5419,1
0.1062,0.6623,0.0317,0.8696,2.0,2.7586,5.5172,59.0,81.3793,0.4595,0.3841,12.0,16.5517,0.0,0.0,0.0252,0.0404,0.0197,0.0416,0.7426,48.1424,15.1724,1058.9336,4.9355,6.9241,2.1359,22.069,5.2105,0.6623,0.8696,0.7118,0.6552,0.5103,0.6602,4.7535,2.5445,0.48,22.0,30.3448,0.0493,5.3684,15.0407,20.7458,6.5,2.9474,10.6322,14.6651,2.7105,3.2839,103.0671,1.3793,0.2,0.2083,0.2553,340.6897,0.7103,235.0,324.1379,44.0,60.6897,77.0,106.2069,23.0,31.7241,4.0,29.0,40.0,39.0,53.7931,10.0,13.7931,135.0,186.2069,1.6802,37.0,51.0345,348,9.0,12.4138,2.0,2.7586,0.0,0.0,11.0,0.0,0.0,58.0,80.0,16.0,348.0,480.0,1.2551,1.0,145.0,200.0,14,19.3103,6.0,8.2759,0.0083,74.0,102.069,38.0,52.4138,0.5135,62.0,85.5172,1.0,1.3793,74.0,102.069,3,2.2368,8.0,11.0345,3.0,4.1379,17.0,23.4483,9.0,12.4138,37.0,51.0345,13.0,17.931,38.0,52.4138,50.0,68.9655,1.6469,0.9538,52.0,71.7241,112.0,103.0,142.069,725.0,38.0,810.0,6.1623,5,0.3379,19.0789,8.5263,4.4292,10.6977,2.7143,1.4357,0.7313,0.747,0.0844,0.1936,0.7215,0.1923,0.48,8.8418,0.1892,0.1294,23.0,31.7241,0.1421,142.069,0.7282,4.9496,6.9815,2.2539,2.6347,1
