num_words,num_paragraphs,num_sentences,num_words_with_punct,num_total_prop,num_noun,num_verb,num_past,num_rare_words_4,num_rare_nouns_4,num_dif_rare_words_4,num_pres,num_indic,num_adv,num_personal_pronouns,num_third_pers_pron,num_subord,num_inf,num_adj,num_rel_subord,num_ger,num_past_irregular,num_impera,num_rare_adj_4,num_pass,num_agentless,num_rare_verbs_4,num_first_pers_pron,num_neg,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,dale_chall,smog,flesch_kincaid,flesch,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,honore,maas,mtld,sentences_per_paragraph_mean,sentences_length_mean,sentences_length_no_stopwords_mean,num_syllables_words_mean,words_length_mean,words_length_no_stopwords_mean,lemmas_length_mean,sentences_per_paragraph_std,sentences_length_std,sentences_length_no_stopwords_std,num_syllables_words_std,words_length_std,words_length_no_stopwords_std,lemmas_length_std,left_embeddedness,num_content_words_not_a1_c1_words,num_a1_words,num_b2_words,num_b1_words,num_a2_words,num_c1_words,mean_depth_per_sentence,num_different_forms,num_pass_mean,num_past_irregular_mean,num_punct_marks_per_sentence,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,agentless_passive_density_incidence,negation_density_incidence,gerund_density_incidence,infinitive_density_incidence,num_modifiers_noun_phrase,num_decendents_noun_phrase,mean_rare_4,mean_distinct_rare_4,min_wf_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,num_paragraphs_incidence,num_sentences_incidence,num_past_incidence,num_pres_incidence,num_future,num_future_incidence,num_indic_incidence,num_impera_incidence,num_past_irregular_incidence,num_pass_incidence,num_rare_nouns_4_incidence,num_rare_adj_4_incidence,num_rare_verbs_4_incidence,num_rare_advb_4,num_rare_advb_4_incidence,num_rare_words_4_incidence,num_dif_rare_words_4_incidence,num_lexic_words_incidence,num_noun_incidence,num_adj_incidence,num_adv_incidence,num_verb_incidence,num_subord_incidence,num_rel_subord_incidence,num_personal_pronouns_incidence,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron_incidence,num_a1_words_incidence,num_a2_words_incidence,num_b1_words_incidence,num_b2_words_incidence,num_c1_words_incidence,num_content_words_not_a1_c1_words_incidence,level
711,10,29,793,125,194,111,29,90,61,62,49,49,24,28,24,64,8,63,19,7,13,0,13,9,5,15,4,10,0.35,0.375,0.5,0.5,0.45,0.45,0.0261,0.0314,0.0277,0.0352,80.1688,5.6259,56.2588,8.4388,8.4388,1.4065,9.4719,9.6685,13.0741,44.9956,0.4824,0.6649,0.6847,0.7937,0.8333,0.7441,0.5035,0.6082,0.5586,0.7937,0.8333,0.6984,968.5062,0.0493,122.2774,3.0,24.6552,15.7931,1.6188,4.8937,6.6184,4.6154,1.4142,13.1471,8.6677,0.9734,2.7287,2.4982,2.5816,5.6552,189,252,20,21,39,9,6.5862,343,0.0127,0.4483,2.5862,4.3103,3.8276,9.1034,371.30800000000005,156.1181,0.5513,0.2729,0.1561,0.0886,0.0338,7.0323,14.0647,9.8453,11.2518,0.4924,0.6136,22.9592,22.7106,2.8293,6.1927,5.6026,2.1376,7.5596,14.0647,40.7876,40.7876,68.917,2,2.8129,68.917,0.0,18.2841,12.6582,85.7947,18.2841,21.097,1,1.4065,126.5823,87.2011,551.3361,272.8551,88.6076,33.7553,156.1181,90.0141,26.7229,39.3812,5.6259,3,4.2194,33.7553,354.4304,54.8523,29.5359,28.1294,12.6582,265.8228,0
859,11,52,990,136,199,128,24,83,51,71,56,59,41,32,29,61,18,64,9,10,9,1,13,4,4,17,2,0,0.0952,0.0672,0.1667,0.1765,0.119,0.1008,0.0135,0.042,0.0119,0.0347,65.1921,8.149,27.9395,4.6566,24.447,0.0,8.8491,9.3165,9.9193,53.3686,0.4843,0.7487,0.75,0.7344,0.6829,0.7290000000000001,0.5332,0.6683,0.6172,0.7344,0.6829,0.6757,1034.3569,0.0459,134.3758,4.8182,16.4615,11.9038,1.6158,4.8715,6.4774,4.6671,1.7999,10.1914,7.9088,0.9813,2.7834,2.6252,2.6861,5.4231,205,274,31,20,33,6,5.0577,416,0.0047,0.375,2.1538,2.6154,2.4615,6.6923,405.1222,149.0105,0.5029,0.2317,0.149,0.0745,0.0477,4.6566,0.0,11.6414,20.9546,0.3879,0.4741,19.213,22.3975,2.6362,6.7579,5.3045,2.3095,7.3333,12.8056,60.5355,27.9395,65.1921,3,3.4924,68.6845,1.1641,10.4773,4.6566,59.3714,15.1339,19.7905,2,2.3283,96.624,82.6542,502.9104,231.6647,74.5052,47.7299,149.0105,71.0128,10.4773,37.2526,2.3283,0,0.0,33.7602,318.9756,38.4168,23.2829,36.0885,6.9849,238.6496,0
720,11,28,831,123,189,98,26,86,57,54,33,38,25,24,15,54,8,70,10,18,17,0,18,6,5,10,9,7,0.5294,0.44,0.5882,0.52,0.5294,0.44,0.0498,0.0592,0.0442,0.0572,65.2778,8.3333,45.8333,4.1667,4.1667,2.7778,10.57,10.4514,14.6625,35.74,0.4667,0.5608,0.6735,0.7286,0.84,0.7007,0.5486,0.5344,0.5306,0.7286,0.84,0.6584,842.1612,0.0519,100.2963,2.5455,25.9643,19.25,1.7139,5.1472,6.7563,4.9051,0.782,10.588,9.2297,0.9854,2.8014,2.4383,2.6704,7.5357,182,220,38,17,45,16,6.6786,336,0.0083,0.6538,3.2143,4.3929,3.5,10.0714,391.6667,136.1111,0.5306,0.2625,0.1361,0.0972,0.0347,6.9444,9.7222,25.0,11.1111,0.5142,0.8546,22.5131,22.5941,2.4864,5.6962,5.8486,2.2165,7.7326,15.2778,38.8889,36.1111,45.8333,0,0.0,52.7778,0.0,23.6111,8.3333,79.1667,25.0,13.8889,1,1.3889,119.4444,75.0,530.5556,262.5,97.2222,34.7222,136.1111,75.0,13.8889,33.3333,12.5,2,2.7778,20.8333,305.5556,62.5,23.6111,52.7778,22.2222,252.7778,0
932,21,38,1046,162,184,153,32,53,31,46,63,74,49,66,51,80,21,72,11,17,12,1,10,9,8,11,13,9,0.2353,0.1818,0.6471,0.6818,0.2353,0.1818,0.0359,0.0421,0.0315,0.0411,81.5451,10.7296,42.9185,11.8026,15.0215,1.073,7.7162,6.9501,10.8776,60.7595,0.4431,0.6957,0.6993,0.8194,0.7347,0.7373,0.4764,0.6522,0.5229,0.8194,0.7347,0.6823,989.0071,0.0517,134.8363,1.8095,24.3947,15.5,1.4324,4.3689,5.9532,4.1305,0.794,12.0995,7.7247,0.7286,2.2774,2.0164,2.143,5.3421,190,366,21,16,44,10,6.5263,413,0.0097,0.375,2.6842,4.2632,4.0263,8.5,346.5665,164.1631,0.4914,0.1974,0.1642,0.0773,0.0526,8.5837,9.6567,18.2403,22.5322,0.4427,0.5820000000000001,11.5721,14.3302,3.1603,7.2225,4.7254,1.8889,7.1099,22.5322,40.7725,34.3348,67.5966,0,0.0,79.3991,1.073,12.8755,9.6567,33.2618,10.7296,11.8026,1,1.073,56.867,49.3562,491.4163,197.4249,77.2532,52.5751,164.1631,85.8369,11.8026,70.8155,13.9485,5,5.3648,54.721,392.7039,47.2103,17.1674,22.5322,10.7296,203.8627,0
637,10,39,780,115,121,104,55,25,13,24,21,59,36,49,36,53,7,47,6,10,37,0,4,2,2,7,13,10,0.069,0.0625,0.3103,0.2875,0.1379,0.0875,0.027000000000000003,0.0561,0.0198,0.046,89.4819,4.7096,48.6656,15.6986,20.4082,0.0,7.7682,7.2201,9.082,59.0403,0.4804,0.7438,0.6058,0.7659999999999999,0.8333,0.7372,0.5432,0.7190000000000001,0.4712,0.7659999999999999,0.8333,0.6974,825.0641,0.0515,110.7823,3.9,16.8205,11.9744,1.551,4.4162,5.9388,4.2332,2.1656,9.8446,8.0971,0.9356,2.4192,2.2417,2.3313,4.3077,120,264,15,6,26,8,4.8718,306,0.0031,0.6727,2.8974,2.9487,2.6667,6.0769,372.0565,163.2653,0.4835,0.19,0.1633,0.0738,0.0565,3.1397,15.6986,15.6986,10.989,0.3586,0.4515,8.1169,11.0599,2.5203,8.7315,4.5955,1.8077,7.0948,15.6986,61.2245,86.3422,32.967,0,0.0,92.6217,0.0,58.0848,3.1397,20.4082,6.2794,10.989,1,1.5699,39.2465,37.6766,483.5165,189.9529,73.7834,56.5149,163.2653,83.2025,9.4192,76.9231,20.4082,7,10.989,56.5149,414.4427,40.8163,9.4192,23.5479,12.5589,188.383,0
888,17,56,1057,172,213,145,31,74,58,48,61,63,47,32,26,69,13,78,15,18,15,3,5,8,7,11,3,5,0.1795,0.1757,0.3333,0.3108,0.2564,0.2432,0.0174,0.036000000000000004,0.0189,0.0375,74.3243,10.1351,41.6667,6.7568,15.7658,0.0,9.1173,7.8965,10.0263,53.0209,0.4775,0.6479,0.6552,0.7308,0.7872,0.7053,0.545,0.615,0.5034,0.7308,0.7872,0.6591,1068.4847,0.0465,152.4386,3.2941,15.9107,12.1964,1.6171,4.7565,6.1219,4.4826,1.0718,8.2641,6.2204,0.9003,2.5003,2.3501,2.3921,4.9107,238,274,27,20,46,12,5.1071,424,0.009000000000000001,0.4839,2.4643,3.0714,2.5893,6.1071,385.1351,163.2883,0.5439,0.2399,0.1633,0.0878,0.0529,7.8829,5.6306,20.2703,14.6396,0.4094,0.4971,15.3209,15.047,2.7245,6.1382,5.5452,1.9379,8.1869,19.1441,63.0631,34.9099,68.6937,1,1.1261,70.9459,3.3784,16.8919,9.009,65.3153,5.6306,12.3874,0,0.0,83.3333,54.0541,543.9189,239.8649,87.8378,52.9279,163.2883,77.7027,16.8919,36.036,3.3784,0,0.0,29.2793,308.5586,51.8018,22.5225,30.4054,13.5135,268.018,0
677,8,30,763,123,146,116,52,49,31,40,30,55,30,46,41,65,14,54,13,9,29,0,7,5,5,11,1,7,0.2727,0.1852,0.6364,0.3333,0.3636,0.2222,0.0217,0.0302,0.0161,0.0318,70.90100000000002,4.4313,47.2674,7.3855,10.3397,1.4771,8.1844,7.1686,10.5885,59.3417,0.4815,0.7055,0.7155,0.8333,0.7667,0.7553,0.5229,0.6507,0.5948,0.8333,0.7667,0.7114,981.6722,0.0502,146.4805,3.75,22.6,14.6,1.4727,4.4661,5.9972,4.1976,1.7854,12.7896,8.0606,0.8087,2.3627,2.1861,2.2293,5.9,150,250,24,11,27,5,6.2667,326,0.0074,0.5577,2.5,4.1,3.8667,8.0667,357.4594,171.3442,0.5111,0.2157,0.1713,0.0798,0.0443,7.3855,10.3397,13.2939,20.6795,0.4091,0.4793,14.1618,16.0643,3.0747,7.8112,5.1931,2.0609,7.6944,11.8168,44.3131,76.8095,44.3131,1,1.4771,81.2408,0.0,42.83600000000001,7.3855,45.7903,10.3397,16.2482,0,0.0,72.3781,59.0842,511.0783,215.6573,79.7637,44.3131,171.3442,96.0118,19.2024,67.9468,1.4771,1,1.4771,60.5613,369.2762,39.8818,16.2482,35.4505,7.3855,221.5657,0
737,16,36,856,122,177,98,44,57,25,57,23,42,29,26,23,51,5,69,8,13,18,0,12,11,11,17,1,4,0.25,0.3103,0.25,0.3103,0.25,0.3103,0.0286,0.0634,0.0358,0.059,80.0543,12.2117,46.133,5.4274,16.2822,0.0,9.6225,9.2996,12.6532,42.9533,0.5278,0.7797,0.7959,0.8261,0.8621,0.8159,0.5631,0.7345,0.6837,0.8261,0.8621,0.7766,1225.7636,0.0414,149.7225,2.25,20.3056,15.1667,1.6771,4.8536,6.4062,4.6224,0.9014,9.0977,6.5849,0.9642,2.6654,2.4023,2.5582,6.25,172,239,24,23,39,9,5.9167,389,0.0149,0.4091,2.9444,3.3889,2.7222,7.7222,377.2049,132.9715,0.5061,0.2402,0.133,0.0936,0.0393,14.9254,5.4274,17.6391,6.7843,0.5468,0.705,15.2815,19.322,3.0039,6.1486,5.4322,2.2347,7.2229,21.7096,48.8467,59.7015,31.2076,3,4.0706,56.9878,0.0,24.4233,14.9254,33.9213,16.2822,23.0665,3,4.0706,77.3406,77.3406,506.1058,240.1628,93.6228,39.3487,132.9715,69.1995,10.8548,35.2782,1.3569,0,0.0,31.2076,324.2877,52.9172,31.2076,32.5645,12.2117,233.3786,0
765,10,42,877,135,141,135,48,62,24,50,42,64,46,67,40,61,16,54,16,12,31,1,13,4,4,21,18,5,0.0625,0.1222,0.2188,0.3444,0.0938,0.1778,0.0176,0.0338,0.0253,0.0412,60.1307,5.2288,37.9085,6.5359,10.4575,0.0,8.6474,7.1686,9.5642,59.7248,0.4641,0.6383,0.6444,0.8333,0.6522,0.6921,0.5098,0.6099,0.5185,0.8333,0.6522,0.6535,853.0832,0.0513,133.9907,4.2,18.3095,12.4524,1.515,4.5696,6.147,4.3329,2.1354,13.1574,9.9862,0.8190000000000001,2.4745,2.2687,2.3704,4.4048,199,245,13,22,30,3,5.381,355,0.0052,0.6458,2.2857,3.2143,3.2143,7.0238,385.6209,176.4706,0.4915,0.1843,0.1765,0.0706,0.0601,5.2288,6.5359,15.6863,20.915,0.4203,0.5153,16.4894,20.2429,2.7386,7.4727,4.5821,1.9466,7.1022,13.0719,54.902,62.7451,54.902,1,1.3072,83.6601,1.3072,40.5229,5.2288,31.3725,16.9935,27.451,4,5.2288,81.0458,65.3595,491.5033,184.3137,70.5882,60.1307,176.4706,79.7386,20.915,87.5817,23.5294,12,15.6863,52.2876,320.2614,39.2157,28.7582,16.9935,3.9216,260.1307,0
1015,12,47,1146,149,266,129,58,75,46,70,32,55,34,35,31,66,17,90,12,10,18,0,11,14,13,18,4,5,0.3143,0.2658,0.5143,0.443,0.3714,0.3165,0.0245,0.0342,0.0223,0.0361,51.2315,3.9409,37.4384,4.9261,4.9261,0.0,9.1724,8.2658,11.2938,52.5559,0.469,0.6654,0.7674,0.7556,0.8529,0.7603,0.5025,0.6353,0.6357,0.7556,0.8529,0.7199,1118.0296,0.0459,121.879,3.9167,20.9362,15.0851,1.5645,4.8598,6.5201,4.6311,1.3202,9.6103,7.5733,0.9266,2.7436,2.5347,2.6286,6.6809,227,305,35,32,65,24,5.766,476,0.0138,0.3103,2.4894,3.1702,2.7447,7.8936,365.5172,127.0936,0.5113,0.2621,0.1271,0.0887,0.0335,12.8079,4.9261,9.8522,16.7488,0.531,0.7116,14.4509,18.9702,2.5621,6.6522,5.7938,2.3516,7.4885,11.8227,46.3054,57.1429,31.5271,0,0.0,54.1872,0.0,17.734,13.7931,45.3202,10.8374,17.734,0,0.0,73.8916,68.9655,511.33,262.069,88.67,33.4975,127.0936,65.0246,11.8227,34.4828,3.9409,2,1.9704,30.5419,300.4926,64.0394,31.5271,34.4828,23.6453,223.6453,0
664,12,32,763,100,153,87,35,60,31,51,29,34,42,25,20,41,9,65,10,8,14,0,13,11,9,13,5,1,0.2632,0.2222,0.5263,0.4167,0.3158,0.25,0.0306,0.045,0.0199,0.0365,81.3253,10.5422,40.6627,7.5301,21.0843,1.506,9.3504,9.272,12.3295,44.8163,0.5271,0.7843,0.7586,0.8154,0.7857,0.7859999999999999,0.5979,0.7516,0.6552,0.8154,0.7857,0.752,1234.6985,0.043,123.0696,2.5833,20.7188,14.375,1.6581,4.7994,6.5278,4.5837,1.3819,11.4571,7.7732,1.0234,2.755,2.5286,2.66,7.375,147,221,17,19,35,13,5.6562,350,0.0166,0.4,2.4375,3.125,2.7188,7.3125,352.4096,131.0241,0.5226,0.2304,0.131,0.0979,0.0633,13.5542,1.506,12.0482,13.5542,0.5128,0.5983,17.2911,18.9591,2.3019,6.0395,5.5197,2.2529,7.5211,18.0723,48.1928,52.7108,43.6747,0,0.0,51.2048,0.0,21.0843,16.5663,46.6867,19.5783,19.5783,3,4.5181,90.3614,76.8072,522.5904,230.4217,97.8916,63.253,131.0241,61.747,15.0602,37.6506,7.5301,5,7.5301,30.1205,332.8313,52.7108,28.6145,25.6024,19.5783,221.3855,0
1174,24,61,1378,178,274,150,99,100,57,95,8,76,33,71,69,62,8,88,20,21,36,3,12,9,7,27,2,1,0.1622,0.1111,0.4054,0.3333,0.1892,0.1429,0.0157,0.0304,0.0126,0.028,74.1056,9.3697,34.9233,6.8143,22.9983,0.0,9.7692,8.09,10.9257,52.1718,0.4796,0.7518,0.7533,0.7955,0.8485,0.7873,0.5443,0.708,0.6267,0.7955,0.8485,0.7447,1339.7079,0.0422,119.2578,2.5417,19.0164,14.7541,1.5894,4.7707,6.1613,4.525,1.1539,10.058,7.5502,0.8766,2.4717,2.2329,2.3779,3.623,259,318,28,38,81,13,5.5082,563,0.0077,0.3636,2.918,2.918,2.459,8.3607,434.4123,127.7683,0.4642,0.2334,0.1278,0.075,0.0281,5.9625,0.8518,17.8876,6.8143,0.502,0.6314,18.3486,23.1707,2.8407,6.8512,5.4796,2.1267,7.3633,20.4429,51.9591,84.3271,6.8143,0,0.0,64.7359,2.5554,30.6644,7.6661,48.552,10.2215,22.9983,4,3.4072,85.1789,80.9199,464.2249,233.3901,74.9574,28.109,127.7683,52.8109,17.0358,60.477,1.7036,0,0.0,58.7734,270.8688,68.9949,32.368,23.8501,11.0733,220.6133,0
708,10,30,807,111,141,106,50,55,28,50,20,39,32,49,31,60,7,52,12,9,19,1,10,16,15,17,16,4,0.05,0.1053,0.4,0.3684,0.05,0.1053,0.0054,0.0129,0.0185,0.0369,73.4463,4.2373,36.7232,8.4746,22.5989,1.4124,7.7733,7.6754,11.97,55.9483,0.4802,0.7801,0.7358,0.8654,0.6875,0.7672,0.5113,0.7163,0.5849,0.8654,0.6875,0.7135,988.787,0.0497,113.2765,3.0,23.5,14.8333,1.4689,4.4397,6.1749,4.183,1.2649,13.8894,9.0851,0.7796,2.4191,2.1769,2.282,7.0667,147,291,19,12,25,14,5.6,340,0.0226,0.38,2.8333,3.7,3.5333,8.4,355.9322,149.7175,0.4675,0.1992,0.1497,0.0734,0.0452,21.1864,5.6497,12.7119,9.887,0.4722,0.6151,16.6163,19.8413,2.7377,7.3364,5.0697,2.2762,7.1799,14.1243,42.3729,70.6215,28.2486,7,9.887,55.0847,1.4124,26.8362,22.5989,39.548,14.1243,24.0113,0,0.0,77.6836,70.6215,467.5141,199.1525,73.4463,45.1977,149.7175,84.7458,16.9492,69.209,22.5989,11,15.5367,43.7853,411.0169,35.3107,16.9492,26.8362,19.774,207.6271,0
617,12,34,724,94,164,79,18,95,64,75,34,35,29,33,27,32,9,51,6,10,5,2,17,6,6,11,6,2,0.0909,0.1111,0.2727,0.3056,0.1364,0.1944,0.0133,0.0366,0.0108,0.0307,66.4506,8.1037,40.5186,8.1037,9.7245,0.0,9.8085,9.5536,11.817,42.6624,0.5608,0.7439,0.8608,0.8431,0.7586,0.8016,0.611,0.7256,0.7342,0.8431,0.7586,0.7654,1270.314,0.039,143.9269,2.8333,18.0588,13.4706,1.7229,5.0081,6.5402,4.7427,0.8975,8.0291,8.1826,1.0213,2.651,2.438,2.5387,4.6176,166,168,14,19,37,8,5.6471,346,0.0097,0.2778,2.7647,2.7647,2.3235,7.3824,406.8071,128.0389,0.5235,0.2658,0.128,0.0827,0.047,9.7245,3.2415,16.2075,14.5867,0.4502,0.5737,29.4118,29.5276,2.4021,6.2669,5.8085,2.4103,7.4968,19.4489,55.1053,29.1734,55.1053,0,0.0,56.7261,3.2415,8.1037,9.7245,103.7277,27.5527,17.8282,3,4.8622,153.9708,121.5559,523.5008,265.8023,82.65799999999999,47.0016,128.0389,51.8639,9.7245,53.4846,9.7245,0,0.0,43.7601,272.2853,59.9676,30.7942,22.6904,12.966,269.0438,0
786,10,28,890,99,246,100,30,60,41,44,28,33,34,6,5,52,15,76,6,14,11,0,3,10,8,14,1,1,0.5,0.4483,0.5556,0.5517,0.5556,0.5517,0.0372,0.0327,0.0294,0.031,64.8855,10.1781,24.173,2.5445,27.9898,0.0,10.4529,10.839,15.4149,34.544000000000004,0.4669,0.5732,0.78,0.6974,0.8235,0.7185,0.5102,0.5163,0.65,0.6974,0.8235,0.6718,932.1229,0.0503,140.097,2.8,27.8571,20.6429,1.6997,5.0718,6.5769,4.8064,0.8718,10.056,7.6402,0.9982,2.8275,2.6296,2.6894,10.0357,204,241,49,23,55,7,6.2143,367,0.0127,0.3667,2.9286,3.5357,3.5714,10.7143,381.6794,127.2265,0.5802,0.313,0.1272,0.0967,0.0433,10.1781,1.2723,17.8117,19.084,0.5433,0.6867,13.1579,14.9153,2.7068,5.9489,6.2849,2.44,7.8607,12.7226,35.6234,38.1679,35.6234,5,6.3613,41.9847,0.0,13.9949,12.7226,52.1628,3.8168,17.8117,2,2.5445,76.3359,55.9796,580.1527,312.9771,96.6921,43.257,127.2265,66.1578,7.6336,7.6336,1.2723,0,0.0,6.3613,306.6158,69.9746,29.2621,62.341,8.9059,259.54200000000003,0
724,9,46,829,139,117,134,72,64,27,51,30,84,58,104,40,55,8,60,9,8,45,0,17,2,2,16,62,5,0.0526,0.0726,0.5789,0.6452,0.0526,0.0726,0.019,0.0364,0.0159,0.0313,95.3039,6.9061,53.8674,12.4309,20.7182,1.3812,6.6417,6.4983,7.2601,71.6675,0.4406,0.7094,0.6194,0.95,0.7069,0.7464,0.4945,0.6923,0.4552,0.95,0.7069,0.7011,950.2673,0.0568,86.9011,5.2222,15.8478,9.1739,1.4047,4.118,5.8789,3.9012,2.3465,7.2291,4.2134,0.7268,2.2734,2.1208,2.1902,2.2174,163,302,19,16,30,5,4.913,319,0.0028,0.625,1.9783,3.0217,2.9130000000000003,5.4565,346.6851,185.0829,0.5097,0.1616,0.1851,0.0829,0.0801,2.7624,6.9061,11.0497,11.0497,0.3307,0.3705,17.3442,19.6911,3.363,7.6397,4.4718,1.6439,7.6897,12.4309,63.5359,99.4475,41.4365,0,0.0,116.0221,0.0,62.1547,2.7624,37.2928,23.4807,22.0994,4,5.5249,88.3978,70.442,509.6685,161.6022,82.8729,80.1105,185.0829,75.9669,12.4309,143.6464,85.6354,60,82.8729,55.2486,417.1271,41.4365,22.0994,26.2431,6.9061,225.1381,0
700,8,27,791,110,174,96,22,76,47,60,38,39,36,36,22,57,10,61,10,13,11,1,15,2,2,13,14,6,0.1053,0.1321,0.4737,0.3585,0.2632,0.2264,0.0168,0.0254,0.0102,0.02,92.8571,12.8571,51.4286,7.1429,21.4286,0.0,9.1632,10.2541,13.6034,43.7099,0.4857,0.6839,0.75,0.8197,0.6667,0.7301,0.5186,0.6322,0.6875,0.8197,0.6667,0.7015,912.5786,0.0489,116.6667,3.375,25.8148,16.7407,1.6171,4.8336,6.676,4.5495,2.2879,11.0589,6.6588,0.9437,2.6935,2.4814,2.5195,7.2222,173,234,34,20,31,5,6.5926,340,0.0029,0.5,2.9259,4.0741,3.5556,9.3333,360.0,137.1429,0.5243,0.2486,0.1371,0.0871,0.0514,2.8571,8.5714,18.5714,14.2857,0.5159,0.6944,20.7084,22.9008,2.5778,6.0251,5.3985,1.9474,7.3158,11.4286,38.5714,31.4286,54.2857,2,2.8571,55.7143,1.4286,15.7143,2.8571,67.1429,21.4286,18.5714,1,1.4286,108.5714,85.7143,524.2857,248.5714,87.1429,51.4286,137.1429,81.4286,14.2857,51.4286,20.0,0,0.0,31.4286,334.2857,44.2857,28.5714,48.5714,7.1429,247.1429,0
865,18,50,1032,166,164,163,72,47,18,36,42,87,51,77,44,84,15,73,9,17,39,2,5,6,6,20,23,14,0.1875,0.1167,0.5938,0.4333,0.1875,0.1333,0.0328,0.0386,0.0262,0.0373,77.4566,3.4682,42.7746,6.9364,24.2775,0.0,7.5613,7.4041,9.2459,62.2667,0.4439,0.5854,0.5767,0.6986,0.6863,0.6368,0.4809,0.5488,0.4294,0.6986,0.6863,0.5908,909.5276,0.0528,104.5397,2.7778,17.76,11.98,1.4832,4.4032,5.9846,4.1892,1.3147,9.6945,7.4444,0.816,2.4453,2.299,2.2656,6.6,194,304,21,22,58,3,5.04,384,0.0069,0.5417,2.46,3.32,3.26,5.9,341.0405,188.4393,0.5214,0.1896,0.1884,0.0844,0.059,6.9364,16.185,19.6532,17.340999999999998,0.4237,0.4983,10.4213,13.2353,3.2004,7.7443,4.5061,1.7362,7.2761,20.8092,57.8035,83.23700000000002,48.5549,0,0.0,100.578,2.3121,45.0867,6.9364,20.8092,5.7803,23.1214,4,4.6243,54.3353,41.6185,521.3873,189.5954,84.3931,58.9595,188.4393,97.1098,10.4046,89.0173,26.5896,22,25.4335,50.8671,351.4451,67.05199999999999,25.4335,24.2775,3.4682,224.2775,0
743,11,32,829,99,139,90,58,53,28,45,12,39,28,22,17,48,5,62,14,11,25,0,12,17,16,10,4,5,0.1905,0.1316,0.3333,0.2895,0.1905,0.1579,0.0238,0.043,0.0226,0.0432,82.0996,16.1507,36.3392,4.0377,24.2261,1.3459,10.6536,10.27,14.6833,33.903,0.4684,0.6906,0.7333,0.6613,0.7143,0.6999,0.568,0.6331,0.6111,0.6613,0.7143,0.655,951.5277,0.051,111.8919,2.9091,22.7188,16.3125,1.747,5.1073,6.7078,4.8666,1.1642,13.6181,9.7738,1.0156,2.7273,2.4539,2.6657,8.1875,140,176,43,16,30,19,6.0,348,0.0229,0.431,2.5,3.0938,2.8125,8.75,376.8506,121.1306,0.4293,0.1871,0.1211,0.0834,0.0377,21.5343,6.7295,14.8048,6.7295,0.575,0.7536,16.6144,20.362,2.4534,6.1122,5.292000000000002,2.0899,7.3723,14.8048,43.0686,78.0619,16.1507,1,1.3459,52.4899,0.0,33.6474,22.8802,37.6851,16.1507,13.459,3,4.0377,71.3324,60.5653,429.3405,187.0794,83.4455,37.6851,121.1306,64.60300000000001,18.8425,29.6097,5.3836,0,0.0,22.8802,236.8775,40.3769,21.5343,57.8735,25.572,188.4253,0
967,11,43,1090,187,203,172,44,41,25,36,46,56,55,75,55,105,30,67,13,25,24,0,4,8,7,10,16,15,0.1562,0.1176,0.5625,0.4706,0.2188,0.1618,0.0204,0.0383,0.0165,0.0316,95.1396,9.3071,52.7404,14.4778,18.6143,0.0,6.989,6.2702,9.8385,65.5333,0.3981,0.6305,0.6105,0.7164,0.7091,0.6666,0.4292,0.5813,0.4419,0.7164,0.7091,0.6122,792.6822,0.0598,116.0993,3.9091,22.6047,13.8605,1.394,4.2438,5.6925,3.963,0.9959,8.9212,5.4414,0.7125,2.187,2.0597,2.0354,7.9535,174,384,45,15,53,7,5.7209,385,0.0083,0.5455,2.1628,4.3488,4.0,7.2093,320.5791,177.8697,0.514,0.2099,0.1779,0.0693,0.0569,7.2389,15.5119,25.8532,31.0238,0.3484,0.3935,8.2495,11.7264,3.5451,7.0531,5.1371,2.0756,7.77,11.3754,44.4674,45.5016,47.5698,1,1.0341,57.9111,0.0,24.819000000000006,8.273,25.8532,4.1365,10.3413,2,2.0683,42.3992,37.2285,513.9607,209.9276,69.2865,56.8769,177.8697,108.5832,13.4436,77.5595,16.546,14,14.4778,56.8769,397.1044,54.8087,15.5119,46.5357,7.2389,179.938,0
